%_HVZ_Medication_user,%_71to80,%_Chronic_Hartfalen_patients,%_DIAB_Medication_user,%_CHOL_Medication_user,%_Unemployment_benefit_user,%_WMO_user,%_Debt,UniqueMed_Count,%_WLZ_user,ZVWKHUISARTS,Projection_demand,wc_name,Total_Population,YEAR,Total cost GP care,WKC,GMN,Wijknaam,model
0.181261196,0.147134247,0.00401263,0.025720754,0.082157909,0.004253156,0.079683977,0.263048462,3.805680993,0.043441715,180.8261087,205.4626413,'s-Gravenhage; Wijk 02 Belgisch Park,8864.434343,2029,1602921.168,WK051802,'s-Gravenhage, Wijk 02 Belgisch Park,Projection
0.181261196,0.147134247,0.00401263,0.025720754,0.082157909,0.004253156,0.079683977,0.263048462,3.805680993,0.043441715,180.8261087,205.4626413,'s-Gravenhage; Wijk 02 Belgisch Park,8864.434343,2029,1602921.168,WK051802,'s-Gravenhage, Wijk 02 Belgisch Park,Projection
0.181261196,0.147134247,0.00401263,0.025720754,0.082157909,0.004253156,0.079683977,0.263048462,3.805680993,0.043441715,180.8261087,205.4626413,'s-Gravenhage; Wijk 02 Belgisch Park,8864.434343,2029,1602921.168,WK051802,'s-Gravenhage, Wijk 02 Belgisch Park,Projection
0.181261196,0.147134247,0.00401263,0.025720754,0.082157909,0.004253156,0.079683977,0.263048462,3.805680993,0.043441715,180.8261087,205.4626413,'s-Gravenhage; Wijk 02 Belgisch Park,8864.434343,2029,1602921.168,WK051802,'s-Gravenhage, Wijk 02 Belgisch Park,Projection
0.181261196,0.147134247,0.00401263,0.025720754,0.082157909,0.004253156,0.079683977,0.263048462,3.805680993,0.043441715,180.8261087,205.4626413,'s-Gravenhage; Wijk 02 Belgisch Park,8864.434343,2029,1602921.168,WK051802,'s-Gravenhage, Wijk 02 Belgisch Park,Projection
0.181261196,0.147134247,0.00401263,0.025720754,0.082157909,0.004253156,0.079683977,0.263048462,3.805680993,0.043441715,180.8261087,205.4626413,'s-Gravenhage; Wijk 02 Belgisch Park,8864.434343,2029,1602921.168,WK051802,'s-Gravenhage, Wijk 02 Belgisch Park,Projection
0.181261196,0.147134247,0.00401263,0.025720754,0.082157909,0.004253156,0.079683977,0.263048462,3.805680993,0.043441715,180.8261087,205.4626413,'s-Gravenhage; Wijk 02 Belgisch Park,8864.434343,2029,1602921.168,WK051802,'s-Gravenhage, Wijk 02 Belgisch Park,Projection
0.181261196,0.147134247,0.00401263,0.025720754,0.082157909,0.004253156,0.079683977,0.263048462,3.805680993,0.043441715,180.8261087,205.4626413,'s-Gravenhage; Wijk 02 Belgisch Park,8864.434343,2029,1602921.168,WK051802,'s-Gravenhage, Wijk 02 Belgisch Park,Projection
0.181261196,0.147134247,0.00401263,0.025720754,0.082157909,0.004253156,0.079683977,0.263048462,3.805680993,0.043441715,180.8261087,205.4626413,'s-Gravenhage; Wijk 02 Belgisch Park,8864.434343,2029,1602921.168,WK051802,'s-Gravenhage, Wijk 02 Belgisch Park,Projection
0.181261196,0.147134247,0.00401263,0.025720754,0.082157909,0.004253156,0.079683977,0.263048462,3.805680993,0.043441715,180.8261087,205.4626413,'s-Gravenhage; Wijk 02 Belgisch Park,8864.434343,2029,1602921.168,WK051802,'s-Gravenhage, Wijk 02 Belgisch Park,Projection
