%_Chronic_Hartfalen_patients,%_CHOL_Medication_user,%_HVZ_Medication_user,%_Above80,%_DIAB_Medication_user,%_Unemployment_benefit_user,%_Debt_Mortgage,UniqueMed_Count_MEAN,%_WLZ_user,%_WMO_user,ZVWKHUISARTS_MEAN,Projection_demand,Wijknaam,WKC,Total_Population,YEAR,Total cost GP care
0.005129604348258279,0.08163375290110253,0.1757004873908874,0.03353397006448616,0.027006120804121743,0.005267874643717773,0.3718983761931348,3.7579864827304275,0.04047221075546036,0.07029328437140073,161.38479814890016,203.4473040648822, Wijk 02 Belgisch Park,WK051802,8927.121212121212,2028.0,1440701.6548689466
0.004375546468375553,0.08213680533798054,0.17473863645266766,0.03278883618291162,0.026949443555905495,0.005567513991660321,0.38545910075367734,3.7503921945136933,0.04374862826527886,0.07658533829069349,163.93943436610178,207.59805762302372, Wijk 02 Belgisch Park,WK051802,8975.323232323231,2029.0,1471409.4139600028
0.003651027721193951,0.08296235970952207,0.17402106419638727,0.032118771557818324,0.026967340773899756,0.005975739185315491,0.402340957366136,3.7443246857852017,0.047327387213785606,0.08360603729709765,166.72261888710247,211.4541028745114, Wijk 02 Belgisch Park,WK051802,9026.0,2030.0,1504838.3580749868
0.01862542001490841,0.1333802130011389,0.3079974191575745,0.166021692621358,0.03279022237445503,-0.0030303030303030012,0.3525685220240584,4.808832584104177,0.09661898273920716,0.07840901822474233,188.76646059093284,236.1999883829306, Wijk 03 Westbroekpark en Duttendel,WK051803,2341.0,2021.0,441902.2842433738
0.017459153085336975,0.13408795151756342,0.3087631447625556,0.1721589893970279,0.03200393122347699,-0.0042828082093998715,0.3386796098102619,4.829459381322649,0.10385279892586192,0.08450076963734054,193.11704698268716,247.5121061787565, Wijk 03 Westbroekpark en Duttendel,WK051803,2400.691919191919,2022.0,463614.53414954327
0.016299236061665497,0.13464005244968694,0.3088269345627264,0.17666412457732897,0.031188003359842717,-0.005396605236643199,0.32864055653665797,4.843378790349007,0.11163059793297134,0.0909911659474787,197.16119994101888,258.15126548483926, Wijk 03 Westbroekpark en Duttendel,WK051803,2453.959595959596,2023.0,483825.61854617175
0.015145668943893978,0.13503651579750947,0.30818878855808696,0.17953709816226132,0.0303424387835522,-0.0063716941120329825,0.32245136220324655,4.850590811183251,0.11995237976053541,0.09788020715515677,200.898919465928,268.1174663011788, Wijk 03 Westbroekpark en Duttendel,WK051803,2500.8030303030305,2024.0,502408.6265849972
0.013998451732022422,0.13527734156103105,0.3068487067486371,0.18077791015182484,0.02946723749460546,-0.007208074835569227,0.32011202681002765,4.85109544382538,0.12881814440855407,0.10516789326037478,204.3302055574146,277.4107086277752, Wijk 03 Westbroekpark en Duttendel,WK051803,2541.222222222222,2025.0,519248.45903373655
0.012857584426050825,0.13536252974025162,0.30480668913437703,0.18038656054601962,0.028562399493002474,-0.007905747407251928,0.32162255035700127,4.8448926882753955,0.13822789187702744,0.11285422426313271,207.4550582154786,286.03099246462835, Wijk 03 Westbroekpark en Duttendel,WK051803,2575.2171717171714,2026.0,534241.8282760859
0.011723067025979188,0.1352920803351712,0.3020627357153067,0.17836304934484565,0.02762792477874326,-0.008464711827081091,0.32698293284416746,4.831982544533297,0.14818162216595537,0.12093920016343057,210.27347744012005,293.9783178117384, Wijk 03 Westbroekpark en Duttendel,WK051803,2602.787878787879,2027.0,547297.258311721
0.010594899531807513,0.1350659933457898,0.298616846491426,0.17470737654830285,0.026663813351827804,-0.008884968095056716,0.3361931742715262,4.812365012599084,0.158679335275338,0.12942282096126836,212.7854632313389,301.2526846691053, Wijk 03 Westbroekpark en Duttendel,WK051803,2623.9343434343436,2028.0,558335.0847562959
